IFRS_MONTH,KEY,Liabilitas Kontrak Asuransi (Saldo Awal),Aset Kontrak Asuransi (Saldo Awal),Saldo Bersih Kontrak Asuransi (Saldo Awal),Pendapatan Jasa Asuransi,Ekspektasi Klaim & Beban Attributable (Estimasi),Ekspektasi Klaim,Ekspektasi Komisi,Ekspektasi Beban Attributable,Perubahan pada Penyesuaian Risiko (RA),Perubahan pada CSM (Amortisasi),Pendapatan Jasa Asuransi Lainnya,Beban Jasa Asuransi,Beban Klaim & Biaya Attributable,Amortisasi Arus Kas Akuisisi (Beban),Kerugian dari Kontrak Merugi (Onerous),Beban Jasa Asuransi Lainnya,Hasil Jasa Asuransi Kotor,Penerimaan Premi,Arus Kas Akuisisi Asuransi,Beban Klaim & Beban Jasa Asuransi Dibayarkan,Arus Kas Bersih,Pendapatan (Beban) Keuangan Kontrak Asuransi (P&L),Pendapatan (Beban) Keuangan Kontrak Asuransi (OCI),Alokasi Aset untuk Arus Kas Akuisisi,Komponen Investasi,Perubahan Lainnya,Total Perubahan,Liabilitas Kontrak Asuransi (Saldo Akhir),Aset Kontrak Asuransi (Saldo Akhir),Saldo Bersih Kontrak Asuransi (Saldo Akhir),NAMA_PRODUK
2024-04-01,ASURANSI STAR PREMIUM DOLLAR_2022,-5419758422.720418,2164552467.6414022,-7584310890.36182,966345970.9814742,893802505.1129293,43186726.794495694,577977096.851269,272638681.4671647,31582540.826166045,40960925.04237872,0,850615778.3184338,272638681.4671647,577977096.851269,0.0,0,-115730192.6630404,355419226.4817283,-425032692.25915664,0,780451918.740885,-610926744.4997458,0,152944404.59211236,-168946888.8780457,593050899.9453814,-33878328.84029782,-5606581156.152828,2011608063.04929,-7618189219.202118,SPUL
2024-05-01,ASURANSI STAR PREMIUM DOLLAR_2022,-5606581156.152829,2011608063.04929,-7618189219.202119,945803096.6092156,886623552.9412485,43396698.85211479,571870342.2975874,271356511.79154634,31475321.064366117,27704222.60360097,0,843226854.0891337,271356511.79154634,571870342.2975874,0.0,0,-102576242.52008188,879431460.026551,-458241751.73456526,0,1337673211.7611163,-66371636.58266461,0,113628590.56302214,-148914384.8357326,-1012702097.3042842,-1114359528.1596594,-6834569274.87551,1897979472.4862678,-8732548747.361778,SPUL
2024-06-01,ASURANSI STAR PREMIUM DOLLAR_2022,-6834569274.875511,1897979472.4862676,-8732548747.361778,918051708.2586782,852354330.9334195,43547801.05688371,544751188.2918855,264055341.58465022,30760314.264153395,34937063.06110541,0,808806529.8765357,264055341.58465022,544751188.2918855,0.0,0,-109245178.38214254,547970946.8951124,-697625328.1001205,0,1245596274.995233,-370080761.3635658,0,-152874139.80823505,-142796504.70361376,1126902526.5258384,461151120.65042377,-6220544014.416851,2050853612.2945027,-8271397626.711354,SPUL
2024-07-01,ASURANSI STAR PREMIUM DOLLAR_2022,-6220544014.416851,2050853612.2945027,-8271397626.711353,895777485.2252189,836965540.8097303,43787330.684090495,530137256.65228045,263040953.47335935,30682828.415744986,28129115.999743637,0,793178210.1256398,263040953.47335935,530137256.65228045,0.0,0,-102599275.0995791,489382837.79903156,-428707676.6739285,0,918090514.47296,-406394647.42618734,0,101429579.97835195,-162495206.58229828,-288707558.13579214,-756167832.1659257,-7078141426.561129,1949424032.316151,-9027565458.87728,SPUL
2024-08-01,ASURANSI STAR PREMIUM DOLLAR_2022,-7078141426.561131,1949424032.3161507,-9027565458.877281,884697396.6891127,823364296.5461926,44120369.753560685,519623828.19772536,259620098.5949065,30374046.83484672,30959053.308073226,0,779243926.7926319,259620098.5949065,519623828.19772536,0.0,0,-105453469.8964808,613104868.0942624,-463074241.64331335,0,1076179109.7375758,-271592528.5948503,0,56549586.55441201,-118715960.82014416,589122666.1658418,255363763.30525935,-6879327249.810283,1892874445.7617388,-8772201695.572021,SPUL
2024-09-01,ASURANSI STAR PREMIUM DOLLAR_2022,-6879327249.810283,1892874445.761739,-8772201695.572021,871460958.5051131,812032038.398217,44516984.90495244,507444364.1667627,260070689.3265018,30458767.423145425,28970152.683750793,0,767515053.4932644,260070689.3265018,507444364.1667627,0.0,0,-103945905.01184869,979319547.6370876,-412022164.8777866,0,1391341712.5148742,107858589.13197446,0,95422199.28897613,-136924159.96779147,139184899.22022414,205541527.67338327,-6769207921.425875,1797452246.4727628,-8566660167.898638,SPUL
2024-10-01,ASURANSI STAR PREMIUM DOLLAR_2022,-6769207921.425875,1797452246.4727628,-8566660167.898638,805141101.4219916,721846043.3013121,44884653.182094455,491869879.43722236,185091510.6819953,22997616.386408977,60297441.73427058,0,676961390.1192176,185091510.6819953,491869879.43722236,0.0,0,-128179711.30277395,837357282.8175848,-487283775.2355122,0,1324641058.053097,32216181.395593166,0,4586104.201710165,9270151.207102243,1381995508.7126238,1428067945.5170293,-5345726080.110556,1792866142.2710526,-7138592222.381608,SPUL
2024-11-01,ASURANSI STAR PREMIUM DOLLAR_2022,-5345726080.110556,1792866142.2710528,-7138592222.381608,860106770.5096308,779931102.7415047,45283201.58419377,480280752.70406604,254367148.4532448,29965035.00374386,50210632.764382295,0,734647901.1573108,254367148.4532448,480280752.70406604,0.0,0,-125458869.35231996,661892561.2653203,-565119739.3519043,0,1227012300.6172247,-198214209.2443105,0,-84838986.64783823,-99903320.46197626,-2040275142.5861223,-2423231658.9402475,-7684118752.402965,1877705128.918891,-9561823881.321856,SPUL
2024-12-01,ASURANSI STAR PREMIUM DOLLAR_2022,-7684118752.402965,1877705128.918891,-9561823881.321856,831545164.1437868,762620467.9976666,45870123.239416316,470813532.2664591,245936812.49179122,29180693.573120754,39744002.57299944,0,716750344.7582504,245936812.49179122,470813532.2664591,0.0,0,-114794819.38553643,508415026.9772961,-777891368.2192861,0,1286306395.1965823,-323130137.1664907,0,-307077835.952827,-92654860.64280124,905384996.7821655,182522163.0200466,-7194518753.430092,2184782964.871718,-9379301718.30181,SPUL
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2023,-1459703826.34825,1332962509.6756692,-2792666336.023919,931276773.0869237,851661179.7642702,12284426.392721454,604573516.9915558,234803236.379993,24708766.277271446,54906827.04538209,0,839376753.3715488,234803236.379993,604573516.9915558,0.0,0,-91900019.71537495,1622728944.153593,-1069253324.5569868,0,2691982268.71058,691452171.0666693,0,-464679807.565431,-21271072.75926982,-301980203.2351494,-96478912.49318087,-1091502931.2759995,1797642317.2411003,-2889145248.5171,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2023,-1091502931.2759995,1797642317.2411003,-2889145248.5171,718098524.3092237,685978204.1491005,12778237.54683651,458985450.8953532,214214515.70691085,22699275.325374737,9421044.834748356,0,673199966.602264,214214515.70691085,458985450.8953532,0.0,0,-44898557.706959605,447366000.7936786,-789918961.3535119,0,1237284962.1471906,-270732523.51554507,0,-330933510.45815873,-47499437.96970997,-730918371.2665747,-1380083843.2099886,-2140653264.0278294,2128575827.699259,-4269229091.7270885,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2023,-2140653264.0278296,2128575827.6992593,-4269229091.727089,679411744.2264947,658711012.2191229,13146750.43539239,461639924.88194263,183924336.9017879,19707108.73371803,993623.2736537163,0,645564261.7837305,183924336.9017879,461639924.88194263,0.0,0,-33847482.44276416,558163465.0991634,-737813602.4321904,0,1295977067.531354,-121248279.12733126,0,-276173677.5502478,-68984448.00022909,-913219187.0953681,-1379625591.7731762,-3244105178.250758,2404749505.249507,-5648854683.500265,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2023,-3244105178.250758,2404749505.249507,-5648854683.500265,596368946.0370902,584743506.7011306,8934030.99304598,468489113.34153557,107320362.36654907,11625439.335959505,-0.0,0,1447395900.5194025,161235425.98559508,468489113.34153557,817671361.192272,0,851026954.4823123,267854214.78163368,-705131305.033217,0,972985519.8148506,489156629.93681544,0,-236642191.69168139,-91312792.57226929,285895390.4761159,447097036.1489806,-2560365950.4100957,2641391696.9411883,-5201757647.351284,SPUL
2024-04-01,ASURANSI STAR PREMIUM DOLLAR_2023,-2560365950.4100947,2641391696.9411883,-5201757647.351283,673215476.5385075,636639774.2741426,13505012.680971975,459527798.70692986,163606962.88624075,17711197.556721274,18864504.70764353,0,-198631758.20059335,163606962.88624075,459527798.70692986,-821766519.793764,0,-871847234.7391008,110888305.38483018,-225856866.8581306,0,336745172.2429608,-1384093690.9474413,0,233670931.84879926,-155165779.750281,685440373.2058008,-620148165.6431224,-3414185047.9020166,2407720765.092389,-5821905812.994406,SPUL
2024-05-01,ASURANSI STAR PREMIUM DOLLAR_2023,-3414185047.9020176,2407720765.092389,-5821905812.994407,662283924.9963636,630642838.6240666,13506677.391159743,455027797.08550197,162108364.1474049,17561504.153856467,14079582.218440533,0,617136161.2329068,162108364.1474049,455027797.08550197,0.0,0,-45147763.76345682,257854271.75909555,-112208343.79771398,0,370062615.55680954,-404429653.2372681,0,342819453.287788,-147063599.49255452,303293176.52833414,94619377.08629951,-3662385124.103506,2064901311.804601,-5727286435.908107,SPUL
2024-06-01,ASURANSI STAR PREMIUM DOLLAR_2023,-3662385124.1035056,2064901311.8046012,-5727286435.908107,668037985.0701536,630293287.1329885,13507124.250797605,456007652.3367926,160778510.5453982,17428563.47961958,20316134.457545545,0,616786162.8821908,160778510.5453982,456007652.3367926,0.0,0,-51251822.18796277,728092952.433274,-250711910.43007132,0,978804862.8633454,60054967.36312044,0,205295741.90672126,-118171718.25638299,686510648.076297,833689639.0897558,-3033991226.920471,1859605569.8978798,-4893596796.818351,SPUL
2024-07-01,ASURANSI STAR PREMIUM DOLLAR_2023,-3033991226.920471,1859605569.8978796,-4893596796.818351,663073365.3980385,626549259.7798785,13507124.250797605,438243412.84756887,174798722.681512,18830584.69323096,17693520.924928993,0,613042135.5290809,174798722.681512,438243412.84756887,0.0,0,-50031229.86895764,498721646.6293456,-505449445.11711055,0,1004171091.7464561,-164351718.7686929,0,-67206032.26954168,-142530047.72102353,-124614702.96989918,-498702501.7291573,-3465487696.380087,1926811602.1674213,-5392299298.547508,SPUL
2024-08-01,ASURANSI STAR PREMIUM DOLLAR_2023,-3465487696.380087,1926811602.1674213,-5392299298.547508,660006217.2047056,620402932.8158123,13507124.250797605,425845740.1147155,181050068.45029917,19455719.27010968,20147565.118783623,0,606895808.5650147,181050068.45029917,425845740.1147155,0.0,0,-53110408.639690876,1038453230.6725361,-341880678.95738584,0,1380333909.629922,378447013.46783054,0,83965061.15732968,-118011687.32112128,-813683478.1021453,-469283090.7981064,-4018735848.3355227,1842846541.0100918,-5861582389.345614,SPUL
2024-09-01,ASURANSI STAR PREMIUM DOLLAR_2023,-4018735848.3355227,1842846541.0100918,-5861582389.345614,650063319.3884856,609012757.4506967,13507124.250797605,407757931.103611,187747702.09628814,20125482.634708576,20925079.30308028,0,595505633.1998992,187747702.09628814,407757931.103611,0.0,0,-54557686.188586354,198794331.3588407,-552815219.7359098,0,751609551.0947505,-451268988.02964485,0,-145057288.63229883,-120670423.9643052,1113729359.8367562,396732659.2105074,-3476945900.492717,1987903829.6423905,-5464849730.135107,SPUL
2024-10-01,ASURANSI STAR PREMIUM DOLLAR_2023,-3476945900.4927163,1987903829.6423907,-5464849730.135107,596775187.1482346,535024066.97636294,13507124.250797605,406662661.4819488,114854281.24361649,12836140.54944141,48914979.62243023,0,521516942.7255653,114854281.24361649,406662661.4819488,0.0,0,-75258244.42266929,167981852.66757327,-69341789.55762845,0,237323642.22520173,-428793334.48066133,0,337320871.92432034,-9121346.494810736,1984344595.673906,1883750786.6227543,-1930515985.7942827,1650582957.7180703,-3581098943.512353,SPUL
2024-11-01,ASURANSI STAR PREMIUM DOLLAR_2023,-1930515985.7942827,1650582957.7180703,-3581098943.512353,671659974.2291648,603903690.6381714,13507124.250797605,404459208.2197912,185937358.16758263,19944448.241838027,47811835.34915543,0,590396566.3873738,185937358.16758263,404459208.2197912,0.0,0,-81263407.84179103,198836076.0520185,-74898873.48333168,0,273734949.5353502,-472823898.1771463,0,329560334.7364595,-76431178.64366452,1011061496.2184006,791366754.1340492,-1468709566.3966928,1321022622.9816108,-2789732189.3783035,SPUL
2024-12-01,ASURANSI STAR PREMIUM DOLLAR_2023,-1468709566.3966928,1321022622.9816108,-2789732189.3783035,662459701.8648553,600866764.8627069,13507124.250797605,399190325.77819514,188169314.8337142,20167643.90845118,41425293.0936972,0,587359640.6119094,188169314.8337142,399190325.77819514,0.0,0,-75100061.2529459,865722326.990156,-168259279.33945096,0,1033981606.329607,203262625.12530077,0,230931046.4387442,-111399475.92742679,-442257340.1007489,-119463144.46413076,-1819103757.2995677,1090091576.5428667,-2909195333.8424344,SPUL
2023-12-01,ASURANSI STAR PRIMA LINK_2023,103846883.33353946,69211721.97844078,34635161.35509867,3795887.4996041846,3467770.9334681174,1583034.4249473712,186605.2721074436,1698131.2364133026,328116.5661360674,-0.0,0,4984768.491302619,1994879.3255990695,186605.2721074436,2803283.8935961053,0,1188880.991698434,1879641.7421902565,-4241666.666666667,0,6121308.408856924,887038.1361821771,0,-4055061.394559223,-320949.1856216229,-2.3283064365386963e-10,-3488972.4439986693,104412972.2841,73266783.373,31146188.9111,RPUL
2024-01-01,ASURANSI STAR PRIMA LINK_2023,104412972.2841,73266783.373,31146188.9111,3795890.5355246635,3468031.4293419747,1581711.6029914697,189440.36751508457,1696879.4588354204,327859.10618268896,-0.0,0,2260326.750356705,1995075.9339766402,189440.36751508457,75810.44886498037,0,-1535563.7851679586,1865162.3797973725,-4241666.666666667,0,6106829.046464039,-1854917.7068623104,0,-4052226.2991515826,840264.1053565345,0.0,-5066879.900657358,103398318.68259422,77319009.67215158,26079309.010442644,RPUL
2024-02-01,ASURANSI STAR PRIMA LINK_2023,103398318.68259422,77319009.67215158,26079309.010442644,3768645.928429364,3443553.319419643,1568284.7930286329,192627.22932243074,1682641.2970685791,325092.6090097212,-0.0,0,3236313.9450256373,1995273.112518506,192627.22932243074,1048413.6031847004,0,-532331.983403727,1853470.1813319465,-4241666.666666666,0,6095136.847998613,-866762.1439127172,0,-4049039.4373442354,-565705.069456374,0.0,-5481506.650713326,101965851.46922514,81368049.10949582,20597802.359729316,RPUL
2024-03-01,ASURANSI STAR PRIMA LINK_2023,101965851.46922514,81368049.10949582,20597802.359729316,3700138.0131048495,3381594.0120015116,1536614.7170023806,196154.0009681339,1648825.2940309972,318544.00110333774,-0.0,0,4697776.840014452,1995470.8628781429,196154.0009681339,2506151.9761681757,0,997638.8269096026,1840904.971086063,-4241666.666666666,0,6082571.637752729,646918.9341493892,0,-4045512.665698532,79735.44126707158,2.3283064365386963e-10,-3318858.2902820706,102692505.8446416,85413561.77519435,17278944.069447245,RPUL
2024-04-01,ASURANSI STAR PRIMA LINK_2023,102692505.8446416,85413561.77519435,17278944.069447245,3732857.555452997,3411689.522956902,1549193.0055308163,200009.19799595524,1662487.3194301305,321168.03249609476,-0.0,0,1159702.5738128037,1995669.1867138227,200009.19799595524,-1035975.8108969739,0,-2573154.981640193,1824686.3861678005,-4241666.666666667,0,6066353.052834468,-2944146.9801821704,0,-4041657.468670712,2681884.4422299084,-2.3283064365386963e-10,-4303920.006622974,102430243.30668932,89455219.24386506,12975024.062824272,RPUL
2024-05-01,ASURANSI STAR PRIMA LINK_2023,102430243.30668932,89455219.24386506,12975024.062824272,3768957.386412872,3448318.386022242,1554111.3514365293,241928.38211594085,1652278.652469772,320639.00039063016,-0.0,0,2981729.538747194,1995868.0856886262,241928.38211594085,743933.0709426275,0,-787227.8476656778,1844721.6902221995,-10005000.0,0,11849721.6902222,-1180302.6252480452,0,-9763071.617884059,1987753.770245165,8865446.301592756,-90174.17129418254,112103140.75327921,99218290.86174911,12884849.89153009,RPUL
2024-06-01,ASURANSI STAR PRIMA LINK_2023,112103140.75327921,99218290.86174911,12884849.89153009,3720415.25038742,3412612.0905345017,1541553.4600970617,334580.4920053197,1536478.1384321202,307803.15985291824,-0.0,0,10981436.735646822,1996067.5614704564,334580.4920053197,8650788.682171045,0,7261021.485259402,2031093.0559675675,-32736666.666666668,0,34767759.72263423,6961466.487751192,0,-32402086.17466135,-291049.11891907273,45213776.13812306,19482107.332293827,163987334.2602344,131620377.03641047,32366957.223823916,RPUL
2024-07-01,ASURANSI STAR PRIMA LINK_2023,163987334.26023436,131620377.03641045,32366957.223823916,3595249.0308448933,3289577.1805774644,1538304.7600143244,232858.67790317515,1518413.7426599646,305671.85026742896,-0.0,0,3525285.0887775896,1996267.6157320542,232858.67790317515,1296158.7951423598,0,-69963.9420673037,2046775.1379522416,-4444999.999999999,0,6491775.13795224,-252315.0977502917,0,-4212141.322096824,-341344.7072327069,5910297.5343951695,1104496.4073153464,169303971.98964655,135832518.35850728,33471453.631139264,RPUL
2024-08-01,ASURANSI STAR PRIMA LINK_2023,169303971.98964655,135832518.35850728,33471453.631139264,3554443.6745987344,3250779.051922559,1530091.2611125908,214132.8251608044,1506554.9656491636,303664.62267617544,-0.0,0,3076068.1110171694,1996468.2501510105,214132.8251608044,865467.0357053548,0,-478375.56358156493,2052851.4135606508,-2520000.0,0,4572851.413560651,-636125.225332729,0,-2305867.174839196,-269857.53248789423,3546178.520637103,334328.58797728363,171944167.752463,138138385.53334647,33805782.219116546,RPUL
2024-09-01,ASURANSI STAR PRIMA LINK_2023,171944167.752463,138138385.53334647,33805782.219116546,3542281.873991055,3238867.9912705575,1528751.4028729058,204729.16406558125,1505387.4243320704,303413.8827204976,-0.0,0,2266546.558598684,1996669.4664097817,204729.16406558125,65147.92812332162,0,-1275735.3153923708,2039171.4262618863,0.0,0,2039171.4262618863,-1437962.5196058468,0,204729.16406558125,144991.74238500735,0.0,-1088241.6131552581,170651196.9752422,137933656.3692809,32717540.60596129,RPUL
2024-10-01,ASURANSI STAR PRIMA LINK_2023,170651196.9752422,137933656.3692809,32717540.60596129,3538470.5080606206,3235403.1131519806,1526929.0555903888,204729.16406558125,1503744.8934960105,303067.39490863995,-0.0,0,2331018.6814999375,1996871.2661957033,204729.16406558125,129418.25123865297,0,-1207451.826560683,2021869.6039762585,0.0,0,2021869.6039762585,-1387182.6528457091,0,204729.16406558125,696114.3477012424,0.0,-486339.1410788854,169960128.67009774,137728927.20521533,32231201.464882404,RPUL
2024-11-01,ASURANSI STAR PRIMA LINK_2023,169960128.6700977,137728927.2052153,32231201.464882404,3565167.8704993036,3259673.4426416922,1539079.655336165,204729.1640655787,1515864.6232399482,305494.4278576113,-0.0,0,1268103.1071115928,1997073.6512010042,204729.1640655787,-933699.7081549898,0,-2297064.763387711,2000289.8447918708,0.0,0,2000289.8447918708,-2498577.7338624224,0,204729.1640655787,1262020.0947518728,-2.3283064365386963e-10,-1031828.4750449713,168723571.03098717,137524198.04114974,31199372.98983743,RPUL
2024-12-01,ASURANSI STAR PRIMA LINK_2023,168723571.03098717,137524198.04114974,31199372.98983743,3560423.392669324,3255360.2809780743,1536829.182199147,204729.1640655801,1513801.934713347,305063.1116912494,-0.0,0,2339838.6246878877,1997276.6231228204,204729.1640655801,137832.83749948745,0,-1220584.767981436,1982344.9076685437,0.0,0,1982344.9076685437,-1440245.6475012929,0,204729.1640655801,819227.030750725,0.0,-416289.4526849878,168102552.4142366,137319468.87708417,30783083.537152443,RPUL
2024-06-01,ASURANSI STAR PRIMA LINK_2024,0.0,0.0,0.0,108357.86019422977,91665.94279874381,26372.8074401914,4459.802025219079,60833.333333333336,8720.614077352473,7971.303318133488,0,65293.13535855241,60833.333333333336,4459.802025219079,0.0,0,-43064.724835677356,58712.0,-1388333.3333333333,0,1447045.3333333333,-49645.86019422977,0,-1383873.531308114,26490.993946289538,2400000.0,992971.6024439458,2376845.13375206,1383873.531308114,992971.6024439458,RPUL
2024-07-01,ASURANSI STAR PRIMA LINK_2024,2376845.13375206,1383873.531308114,992971.6024439458,108157.7503546778,91694.7116037459,26372.8074401914,4469.237496887832,60852.66666666667,8722.547410685807,7740.4913402461,0,65321.9041635545,60852.66666666667,4469.237496887832,0.0,0,-42835.8461911233,57606.179999088294,-128333.33333333334,0,185939.51333242163,-50551.57035558951,0,-123864.09583644551,18182.70218044177,-7.275957614183426e-12,-156232.96401159326,2344476.265576912,1507737.6271445595,836738.6384323526,RPUL
2024-08-01,ASURANSI STAR PRIMA LINK_2024,2344476.265576912,1507737.6271445598,836738.6384323526,205985.0589913992,176817.72463509295,46475.053383571285,8637.281851521677,121705.38939999999,16818.04427835713,12349.290077949103,0,130342.67125152166,121705.38939999999,8637.281851521677,0.0,0,-75642.38773987752,112802.47645021195,-1516666.6666666665,0,1629469.1431168783,-93182.58254118724,0,-1508029.3848151448,4356.772868698546,2400000.0,803144.8055123664,4655650.455904423,3015767.0119597046,1639883.443944719,RPUL
2024-09-01,ASURANSI STAR PRIMA LINK_2024,4655650.455904423,3015767.011959704,1639883.4439447192,694193.0105913043,503263.84255047113,266742.78742975654,19776.886758121273,216744.16836259334,48348.69557923499,142580.4724615981,0,236521.05512071462,216744.16836259334,19776.886758121273,0.0,0,-457671.9554705897,354940.6588412515,-2207500.0,0,2562440.6588412514,-339252.35175005277,0,-2187723.113241879,549976.3491283223,3730000.0,1753000.8841363904,8596374.453282692,5203490.125201583,3392884.3280811096,RPUL
2024-10-01,ASURANSI STAR PRIMA LINK_2024,8596374.453282692,5203490.125201583,3392884.3280811096,671409.3712157089,503432.35025608353,266742.78742975654,19887.169708815534,216802.3931175115,48354.51805472681,119622.50290489856,0,236689.56282632705,216802.3931175115,19887.169708815534,0.0,0,-434719.80838938185,349018.99848613783,-427500.0,0,776518.9984861378,-322390.37272957107,0,-407612.8302911845,512766.7227672273,-5.820766091346741e-11,-217236.48025352834,8786750.803320348,5611102.9554927675,3175647.847827581,RPUL
2024-11-01,ASURANSI STAR PRIMA LINK_2024,8786750.803320348,5611102.9554927675,3175647.847827581,695963.2820324663,503646.48574548855,266742.7874297565,20042.911591513086,216860.78672421895,48360.35741539754,143956.43887158015,0,236903.69831573204,216860.78672421895,20042.911591513086,0.0,0,-459059.5837167342,341948.4055646645,-427500.0,0,769448.4055646645,-354014.87646780175,0,-407457.0884084869,1038618.2758573885,-5.820766091346741e-11,277146.3109810998,9471354.202709936,6018560.043901254,3452794.158808681,RPUL
2024-12-01,ASURANSI STAR PRIMA LINK_2024,9471354.202709936,6018560.043901255,3452794.158808681,796173.1847340713,588929.639072729,286845.0333731364,24331.92269387348,277752.6830057192,56459.77163788556,150783.7740234566,0,302084.6056995927,277752.6830057192,24331.92269387348,0.0,0,-494088.5790344786,391958.98421738803,-1815833.3333333333,0,2207792.317550721,-404214.2005166832,0,-1791501.4106394597,923966.2944137736,2399999.9999999995,1128250.6832576303,12391106.296607025,7810061.454540715,4581044.842066311,RPUL
2023-12-01,DK_10,174913921.8767692,1099110.1070636678,173814811.76970553,372884.5188984232,339147.8307643545,247358.26537430222,1780.9494236679277,90008.61596638434,33736.68813406866,-2.769474594043376e-13,0,458495.3758620621,91349.04007418932,1780.9494236679277,365365.3863642048,0,85610.85696363891,0.0,0.0,0,0.0,-7519.13253421837,0,1780.9494236679277,1447962.3444050127,0.0,1442224.1612944622,176354365.08864,1097329.1576399999,175257035.931,RELIFE
2024-01-01,DK_10,176354365.08864,1097329.1576399999,175257035.931,2745838.4507371183,2496378.677890441,2404312.5158877256,1780.9494236679277,90285.2125790475,249459.7728466773,-2.7694745940433754e-13,0,-14216509.605475647,91950.67765337999,1780.9494236679277,-14310241.232552696,0,-16962348.056212764,0.0,0.0,0,0.0,-17056079.683289815,0,1780.9494236679277,1104661.5637689342,0.0,-15949637.170097213,160402946.96911913,1095548.208216332,159307398.7609028,RELIFE
2024-02-01,DK_10,160402946.96911913,1095548.208216332,159307398.7609028,340333.2758064437,309555.79158982774,215214.1850995788,1780.949423667928,92560.65706658103,30777.484216615987,-2.769474594043376e-13,0,496013.2232609928,92560.65706658103,1780.949423667928,401671.61677074386,0,155679.94745454908,0.0,0.0,0,0.0,61338.34096430015,0,1780.949423667928,1205942.8567276823,0.0,1269062.1471156504,161670228.1668111,1093767.258792664,160576460.90801844,RELIFE
2024-03-01,DK_10,161670228.1668111,1093767.2587926642,160576460.90801844,18197892.00579429,16543700.091578778,16448614.187081711,1780.9494236679277,93304.95507339861,1654191.9142155114,-2.7694745940433754e-13,0,480549.73281828396,93304.95507339861,1780.9494236679277,385463.82832121744,0,-17717342.272976007,0.0,0.0,0,0.0,-17812428.177473072,0,1780.9494236679277,992571.1206609175,0.0,-16818076.10738849,144850371.10999894,1091986.3093689962,143758384.80062994,RELIFE
2024-04-01,DK_10,144850371.1099989,1091986.3093689962,143758384.8006299,338087.9853969935,307514.61849032756,211672.55182495358,1780.949423667928,94061.11724170607,30573.366906665964,-2.769474594043375e-13,0,534529.9190079082,94061.11724170607,1780.949423667928,438687.8523425342,0,196441.93361091468,0.0,0.0,0,0.0,100599.8669455407,0,1780.949423667928,780588.8242518443,0.0,882969.6406210529,145731559.8011963,1090205.3599453282,144641354.44125098,RELIFE
2024-05-01,DK_10,145731559.80119634,1090205.3599453282,144641354.441251,339432.6997296788,308737.08606549597,211997.28997868166,1780.9494236679277,94958.84666314638,30695.613664182805,-2.7694745940433764e-13,0,440920.7011123825,94958.84666314638,1780.9494236679277,344180.9050255682,0,101488.00138270372,0.0,0.0,0,0.0,4748.2052958894055,0,1780.9494236679277,678283.7629349381,0.0,684812.9176544955,146414591.76942715,1088424.4105216602,145326167.3589055,RELIFE
2024-06-01,DK_10,146414591.76942715,1088424.4105216602,145326167.3589055,2975292.3838027874,2704973.162495595,2607582.4246628396,1780.9494236679277,95609.78840908738,270319.22130719264,-2.7694745940433764e-13,0,440867.911908589,95609.78840908738,1780.9494236679277,343477.1740758337,0,-2534424.4718941986,0.0,0.0,0,0.0,-2631815.209726954,0,1780.9494236679277,669444.1403431913,0.0,-1960590.1199600946,144452220.70004338,1086643.4610979923,143365577.2389454,RELIFE
2024-07-01,DK_10,144452220.70004338,1086643.4610979923,143365577.2389454,339514.5152545648,308811.46381539234,210760.7787362902,1780.949423667928,96269.7356554342,30703.051439172443,-2.7694745940433754e-13,0,393138.6588375086,96269.7356554342,1780.949423667928,295087.9737584065,0,53624.14358294377,0.0,0.0,0,0.0,-44426.541496158345,0,1780.949423667928,569369.9342606893,0.0,526724.3421881989,144977164.09280792,1084862.5116743243,143892301.5811336,RELIFE
2024-08-01,DK_10,144977164.09280792,1084862.5116743245,143892301.5811336,340102.61186025233,309346.0970932901,210760.7787362902,1780.9494236679277,96804.36893333199,30756.51476696222,-2.7694745940433754e-13,0,345039.5017211422,96804.36893333199,1780.9494236679277,246454.1833641423,0,4936.889860889874,0.0,0.0,0,0.0,-93648.42849611002,0,1780.9494236679277,897993.321661411,0.0,806125.8425889689,145781508.9859732,1083081.5622506565,144698427.42372257,RELIFE
2024-09-01,DK_10,145781508.9859732,1083081.5622506565,144698427.42372257,340548.01587228355,309751.0098315003,210760.7787362902,1780.9494236679277,97209.2816715422,30797.006040783242,-2.7694745940433754e-13,0,346923.8520022679,97209.2816715422,1780.9494236679277,247933.62090705778,0,6375.836129984353,0.0,0.0,0,0.0,-92614.39496522577,0,1780.9494236679277,903029.7421767216,0.0,812196.2966351637,146591924.33318472,1081300.6128269886,145510623.72035772,RELIFE
2024-10-01,DK_10,146591924.33318475,1081300.6128269886,145510623.72035775,4015089.1184705263,3650242.9212844484,3550844.5234510405,1780.949423667928,97617.44840973998,364846.197186078,-2.7694745940433754e-13,0,293547.4823376436,97617.44840973998,1780.949423667928,194149.08450423574,0,-3721541.636132883,0.0,0.0,0,0.0,-3820940.0339662908,0,1780.949423667928,1098256.198173733,0.0,-2720902.88636889,143869240.49739218,1079519.6634033206,142789720.83398885,RELIFE
