Outstanding,date,currency,type
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
50000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
1676000.0,2023-12-01,IDR, GMM 
1000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
1902000.0,2023-12-01,IDR, GMM 
9000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
20000000.0,2023-12-01,IDR, GMM 
6000000.0,2023-12-01,IDR, GMM 
7500000.0,2023-12-01,IDR, GMM 
6000000.0,2023-12-01,IDR, GMM 
15000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,USD, GMM 
25000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
2700000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
11600000.0,2023-12-01,IDR, GMM 
10000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
10000000.0,2023-12-01,IDR, GMM 
55000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
1800000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
25000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, PAA 
2500000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
2230000.0,2023-12-01,IDR, GMM 
4500000.0,2023-12-01,IDR, GMM 
7500000.0,2023-12-01,IDR, GMM 
1400000.0,2023-12-01,IDR, GMM 
1200000.0,2023-12-01,IDR, GMM 
7500000.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
1500000.0,2023-12-01,IDR, GMM 
12000000.0,2023-12-01,IDR, GMM 
6203955.024,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
7500000.0,2023-12-01,IDR, GMM 
7500000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, PAA 
8000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
4800000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
2700000.0,2023-12-01,IDR, GMM 
12000000.0,2023-12-01,IDR, GMM 
6000000.0,2023-12-01,IDR, GMM 
3600000.0,2023-12-01,IDR, GMM 
4000000.0,2023-12-01,IDR, PAA 
11000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
5000000.0,2023-12-01,IDR, PAA 
10000000.0,2023-12-01,IDR, PAA 
2500.0,2023-12-01,USD, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
5130000.0,2023-12-01,IDR, GMM 
1000000.0,2023-12-01,IDR, GMM 
6000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
2500.0,2023-12-01,USD, GMM 
25000000.0,2023-12-01,IDR, GMM 
55000000.0,2023-12-01,IDR, GMM 
25000000.0,2023-12-01,IDR, GMM 
2500.0,2023-12-01,USD, GMM 
2500.0,2023-12-01,USD, GMM 
3000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
1682910.0,2023-12-01,IDR, GMM 
1517000.0,2023-12-01,IDR, GMM 
8800000.0,2023-12-01,IDR, GMM 
2150000.0,2023-12-01,IDR, GMM 
1969473.166,2023-12-01,IDR, GMM 
1969473.166,2023-12-01,IDR, GMM 
1344176.356,2023-12-01,IDR, GMM 
1344176.356,2023-12-01,IDR, GMM 
2559726.963,2023-12-01,IDR, GMM 
5713469.504,2023-12-01,IDR, GMM 
1569981.946,2023-12-01,IDR, GMM 
1569981.946,2023-12-01,IDR, GMM 
1371553.972,2023-12-01,IDR, GMM 
1668056.714,2023-12-01,IDR, GMM 
1569981.946,2023-12-01,IDR, GMM 
1569981.946,2023-12-01,IDR, GMM 
1371553.972,2023-12-01,IDR, GMM 
1668056.714,2023-12-01,IDR, GMM 
1569981.946,2023-12-01,IDR, GMM 
6000000.0,2023-12-01,IDR, GMM 
10400000.0,2023-12-01,IDR, GMM 
5100000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
6000000.0,2023-12-01,IDR, GMM 
1500000.0,2023-12-01,IDR, GMM 
3600000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
6000000.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
1800000.0,2023-12-01,IDR, GMM 
1000000.0,2023-12-01,IDR, GMM 
1500000.0,2023-12-01,IDR, GMM 
16000000.0,2023-12-01,IDR, GMM 
2600000.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
6041744.1,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
12060000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
4000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
12000000.0,2023-12-01,IDR, PAA 
9000000.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
5000000.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
55000000.0,2023-12-01,IDR, GMM 
50000000.0,2023-12-01,IDR, GMM 
17000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
1000000.0,2023-12-01,IDR, GMM 
14800000.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
1530000.0,2023-12-01,IDR, GMM 
1000000.0,2023-12-01,IDR, GMM 
5000000.0,2023-12-01,IDR, GMM 
1800000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
11000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
8000000.0,2023-12-01,IDR, PAA 
6000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
4000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
5000000.0,2023-12-01,IDR, PAA 
10000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,USD, GMM 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
8000000.0,2023-12-01,IDR, PAA 
7000000.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
7500000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
2700000.0,2023-12-01,IDR, GMM 
1500000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
6600000.0,2023-12-01,IDR, GMM 
6600000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
3030000.0,2023-12-01,IDR, GMM 
7500000.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, PAA 
5000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
5000000.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
11000000.0,2023-12-01,IDR, PAA 
6000000.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
5000000.0,2023-12-01,IDR, PAA 
6000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
8000000.0,2023-12-01,IDR, PAA 
5000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,USD, GMM 
0.0,2023-12-01,USD, GMM 
0.0,2023-12-01,USD, GMM 
0.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
1200000.0,2023-12-01,IDR, GMM 
4000000.0,2023-12-01,IDR, GMM 
28000000.0,2023-12-01,IDR, GMM 
3600000.0,2023-12-01,IDR, GMM 
9600000.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
20000000.0,2023-12-01,IDR, GMM 
30000000.0,2023-12-01,IDR, GMM 
4200000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
1400000.0,2023-12-01,IDR, GMM 
2100000.0,2023-12-01,IDR, GMM 
50000000.0,2023-12-01,IDR, GMM 
50000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
2200000.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
2817000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
9600000.0,2023-12-01,IDR, GMM 
6000000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
16000000.0,2023-12-01,IDR, GMM 
5000000.0,2023-12-01,IDR, PAA 
9000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
10000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
8000000.0,2023-12-01,IDR, PAA 
8000000.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
6000000.0,2023-12-01,IDR, PAA 
2500.0,2023-12-01,USD, GMM 
25000000.0,2023-12-01,IDR, GMM 
18983022.0,2023-12-01,IDR, GMM 
40050000.0,2023-12-01,IDR, GMM 
51100000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
5000000.0,2023-12-01,IDR, GMM 
10000000.0,2023-12-01,IDR, GMM 
16000000.0,2023-12-01,IDR, GMM 
10400000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
20000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
10000000.0,2023-12-01,IDR, PAA 
6000000.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
10000000.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
5000000.0,2023-12-01,IDR, PAA 
5000000.0,2023-12-01,IDR, PAA 
5000000.0,2023-12-01,IDR, PAA 
5000000.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,USD, GMM 
0.0,2023-12-01,IDR, GMM 
2700000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
2900000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
10000000.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, PAA 
6000000.0,2023-12-01,IDR, PAA 
6000000.0,2023-12-01,IDR, PAA 
7000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
5000000.0,2023-12-01,IDR, PAA 
9000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, GMM 
6000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
12000000.0,2023-12-01,IDR, GMM 
32000000.0,2023-12-01,IDR, GMM 
8400000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
13000000.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
300000000.0,2023-12-01,IDR, GMM 
15000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
1400000.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
1550988.756,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
1800000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, PAA 
11000000.0,2023-12-01,IDR, PAA 
11000000.0,2023-12-01,IDR, PAA 
11000000.0,2023-12-01,IDR, PAA 
5000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
3600000.0,2023-12-01,IDR, GMM 
12000000.0,2023-12-01,IDR, PAA 
3000000.0,2023-12-01,IDR, PAA 
11000000.0,2023-12-01,IDR, PAA 
11000000.0,2023-12-01,IDR, PAA 
7000000.0,2023-12-01,IDR, PAA 
11000000.0,2023-12-01,IDR, PAA 
11000000.0,2023-12-01,IDR, PAA 
6000000.0,2023-12-01,IDR, PAA 
10000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,USD, GMM 
0.0,2023-12-01,USD, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
4000000.0,2023-12-01,IDR, GMM 
4000000.0,2023-12-01,IDR, GMM 
1000000.0,2023-12-01,IDR, GMM 
6000000.0,2023-12-01,IDR, GMM 
15000000.0,2023-12-01,IDR, GMM 
9600000.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
15000000.0,2023-12-01,IDR, GMM 
11000000.0,2023-12-01,IDR, PAA 
4000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
1682910.0,2023-12-01,IDR, GMM 
7480000.0,2023-12-01,IDR, GMM 
1517000.0,2023-12-01,IDR, GMM 
2200000.0,2023-12-01,IDR, GMM 
2150000.0,2023-12-01,IDR, GMM 
5600000.0,2023-12-01,IDR, GMM 
2090519.494,2023-12-01,IDR, GMM 
2090519.494,2023-12-01,IDR, GMM 
1344176.356,2023-12-01,IDR, GMM 
1344176.356,2023-12-01,IDR, GMM 
1428367.376,2023-12-01,IDR, GMM 
1569981.946,2023-12-01,IDR, GMM 
1569981.946,2023-12-01,IDR, GMM 
1371553.972,2023-12-01,IDR, GMM 
1668056.714,2023-12-01,IDR, GMM 
1569981.946,2023-12-01,IDR, GMM 
1569981.946,2023-12-01,IDR, GMM 
1371553.972,2023-12-01,IDR, GMM 
1668056.714,2023-12-01,IDR, GMM 
1569981.946,2023-12-01,IDR, GMM 
2600000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
9000000.0,2023-12-01,IDR, GMM 
4000000.0,2023-12-01,IDR, GMM 
2600000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
3015000.0,2023-12-01,IDR, GMM 
25000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
4000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
1000000.0,2023-12-01,IDR, GMM 
14800000.0,2023-12-01,IDR, GMM 
80000000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
1530000.0,2023-12-01,IDR, GMM 
1000000.0,2023-12-01,IDR, GMM 
5000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
7500000.0,2023-12-01,IDR, GMM 
5000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,USD, GMM 
0.0,2023-12-01,USD, GMM 
0.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
1500000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
6600000.0,2023-12-01,IDR, GMM 
6600000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
20800000.0,2023-12-01,IDR, GMM 
16000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
40000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,USD, GMM 
500000000.0,2023-12-01,IDR, PAA 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
6229500.0,2023-12-01,IDR, GMM 
17942720.7,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
12000000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
1200000.0,2023-12-01,IDR, GMM 
4000000.0,2023-12-01,IDR, GMM 
7000000.0,2023-12-01,IDR, GMM 
2400000.0,2023-12-01,IDR, GMM 
4000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,USD, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
4233991.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
2200000.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
2400000.0,2023-12-01,IDR, GMM 
2400000.0,2023-12-01,IDR, GMM 
4000000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
6000000.0,2023-12-01,IDR, GMM 
24000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
11200000.0,2023-12-01,IDR, GMM 
4000000.0,2023-12-01,IDR, GMM 
55000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
7500000.0,2023-12-01,IDR, GMM 
5000000.0,2023-12-01,IDR, GMM 
2500000.0,2023-12-01,IDR, GMM 
4000000.0,2023-12-01,IDR, GMM 
2600000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
6300000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
4233991.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
4233991.0,2023-12-01,IDR, GMM 
4233991.0,2023-12-01,IDR, GMM 
4233991.0,2023-12-01,IDR, GMM 
3841385.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
7621183.0,2023-12-01,IDR, GMM 
4233991.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
4233991.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
-300000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
2900000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
24000000.0,2023-12-01,IDR, GMM 
10000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
25000000.0,2023-12-01,IDR, GMM 
2715087.54,2023-12-01,IDR, GMM 
3906780.67,2023-12-01,IDR, GMM 
3123791.88,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
3123791.88,2023-12-01,IDR, GMM 
4000000.0,2023-12-01,IDR, GMM 
20000000.0,2023-12-01,IDR, GMM 
16000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
20000000.0,2023-12-01,IDR, GMM 
8000000.0,2023-12-01,IDR, GMM 
2500.0,2023-12-01,USD, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
2204428.0,2023-12-01,IDR, GMM 
2715087.54,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
4620161.0,2023-12-01,IDR, GMM 
2204428.0,2023-12-01,IDR, GMM 
3442236.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
3442236.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
3036434.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
3000000.0,2023-12-01,IDR, GMM 
1550988.756,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
20000000.0,2023-12-01,IDR, GMM 
53000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
3442236.0,2023-12-01,IDR, GMM 
3036434.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
3442236.0,2023-12-01,IDR, GMM 
1777996.0,2023-12-01,IDR, GMM 
5000000.0,2023-12-01,IDR, GMM 
4281712.33,2023-12-01,IDR, GMM 
2500.0,2023-12-01,IDR, GMM 
25000000.0,2023-12-01,IDR, GMM 
10560000.0,2023-12-01,IDR, GMM 
12000000.0,2023-12-01,IDR, GMM 
2000000.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
2500.0,2023-12-01,USD, GMM 
0.0,2023-12-01,IDR, GMM 
4281712.33,2023-12-01,IDR, GMM 
4281712.33,2023-12-01,IDR, GMM 
1835570.12,2023-12-01,IDR, GMM 
2294462.65,2023-12-01,IDR, GMM 
2715087.54,2023-12-01,IDR, GMM 
1861569.54,2023-12-01,IDR, GMM 
2294462.65,2023-12-01,IDR, GMM 
2978511.27,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
0.0,2023-12-01,IDR, GMM 
4588925.0,2023-12-01,IDR, GMM 
6000000.0,2023-12-01,IDR, GMM 
3841385.0,2023-12-01,IDR, GMM 
1416050.38,2023-12-01,IDR, GMM 
3442236.0,2023-12-01,IDR, GMM 
3520913.0,2023-12-01,IDR, GMM 
3036434.0,2023-12-01,IDR, GMM 
3841385.0,2023-12-01,IDR, GMM 
4233991.0,2023-12-01,IDR, GMM 
3810591.0,2023-12-01,IDR, GMM 
3036434.0,2023-12-01,IDR, GMM 
3387192.0,2023-12-01,IDR, GMM 
3036434.0,2023-12-01,IDR, GMM 
3520913.5,2023-12-01,IDR, GMM 
3906780.67,2023-12-01,IDR, GMM 
2715087.54,2023-12-01,IDR, GMM 
6000000.0,2023-12-01,IDR, GMM 
5000000.0,2023-12-01,IDR, GMM 
5994397.26,2023-12-01,IDR, GMM 
